sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,ads_clicked_last_30_days,content_downloads,social_shares,engagement_score,account_age_days
7,7.21,66.96,15,9,5,11,0,0,43,4,4,4,74.22,13
9,15.64,18.19,13,9,4,13,1,0,27,5,2,3,56.14,692
8,6.93,77.77,8,3,8,10,0,0,41,5,2,3,75.64,680
6,7.73,46.53,12,4,7,19,1,0,14,10,3,3,71.16,430
4,16.76,36.55,16,6,4,6,0,0,35,5,2,1,74.98,1029
10,10.92,53.46,9,9,2,3,2,0,6,5,4,3,65.63,54
7,5.33,17.46,9,4,4,15,1,0,38,6,4,1,43.23,1128
2,14.64,72.48,10,4,6,19,0,0,10,13,5,1,40.9,1111
10,20.73,44.21,9,2,3,8,0,0,25,9,4,1,62.84,324
2,5.99,30.5,12,3,5,16,2,0,1,7,4,1,60.66,436
8,13.59,40.27,16,6,4,15,1,0,16,4,4,3,87.16,379
10,25.33,51.69,7,2,4,10,0,0,15,4,2,1,62.57,1122
9,6.36,63.11,15,5,6,24,0,1,1,5,0,3,62.27,1152
10,5.4,29.51,10,4,4,5,0,0,10,13,2,2,45.68,360
8,30.83,42.84,10,5,3,21,0,0,35,7,3,1,45.33,56
5,1.81,12.99,7,5,4,9,0,0,17,7,6,2,77.04,26
11,20.23,56.06,12,0,7,19,2,0,44,6,3,2,84.2,264
4,17.21,34.65,15,7,4,13,0,0,33,3,2,0,53.47,695
4,13.18,16.25,19,6,5,17,0,0,34,11,3,0,84.71,861
13,26.45,30.95,10,4,4,24,0,0,12,6,3,4,86.92,520
8,7.0,5.0,15,7,6,12,0,0,15,8,3,1,91.77,146
7,8.17,56.44,6,5,5,8,0,0,17,6,4,0,87.14,905
3,2.06,52.72,7,5,5,24,1,0,26,5,5,2,86.56,55
13,24.82,58.52,7,7,2,23,2,0,16,4,5,2,85.37,214
9,16.82,22.43,12,5,0,4,0,1,7,8,1,0,91.33,25
12,7.46,43.02,19,5,1,13,0,0,2,5,4,5,41.71,722
9,5.07,60.6,11,6,4,7,0,0,14,3,4,1,74.74,1153
11,17.18,39.92,14,6,4,13,0,0,22,5,6,2,34.28,640
5,15.53,29.76,13,7,2,21,0,0,21,6,4,1,89.17,1003
14,3.58,22.25,12,8,5,16,0,0,34,4,3,1,61.12,1095
10,9.09,20.79,14,4,3,5,0,0,21,3,3,3,65.96,641
9,5.11,31.74,15,5,4,13,0,0,36,5,4,2,73.42,919
7,12.13,51.79,9,7,7,24,0,0,2,9,4,1,67.17,505
7,3.34,30.48,11,2,4,21,0,0,0,10,3,1,82.82,419
10,18.51,53.69,13,10,0,6,0,0,44,6,4,2,46.16,742
10,11.53,43.55,9,7,1,17,2,1,40,4,2,2,98.62,518
12,38.84,50.55,18,3,6,8,0,0,11,9,2,1,66.62,830
4,23.5,70.16,16,5,4,13,2,1,22,3,2,1,60.05,97
9,6.77,27.15,9,6,4,7,1,1,18,10,0,2,68.19,1025
8,21.67,40.9,11,1,8,11,0,2,5,3,4,0,85.03,222
9,10.95,34.21,15,3,5,20,1,0,12,6,1,4,75.38,750
8,34.16,76.68,14,2,1,8,1,0,16,7,5,2,67.34,425
10,39.25,36.18,12,3,1,8,1,0,38,7,1,2,63.95,933
8,7.7,50.23,11,12,3,14,0,0,35,8,1,4,63.13,490
9,32.46,5.0,9,6,5,22,1,0,16,6,2,0,84.31,863
10,10.27,37.87,14,7,3,22,1,0,24,6,2,1,56.74,747
6,7.8,29.78,9,3,3,11,0,0,34,8,4,2,71.01,677
8,4.8,55.44,14,3,3,5,0,0,0,16,5,2,60.05,869
7,3.43,54.4,15,10,2,18,0,1,19,7,2,2,71.01,370
3,16.22,39.82,9,5,3,19,0,0,24,5,3,1,80.16,819
9,5.38,55.17,12,7,4,14,0,0,15,9,2,0,79.77,478
9,15.85,54.98,12,3,3,17,0,0,23,6,4,3,57.41,262
6,12.21,45.9,17,7,3,7,1,0,18,6,5,2,55.37,522
8,21.93,44.71,17,5,4,23,0,0,11,8,4,2,39.74,515
9,21.76,34.55,21,4,6,18,1,0,42,5,1,1,83.02,889
3,8.68,23.5,10,3,3,14,0,1,20,3,7,4,93.98,405
8,1.7,48.49,10,1,5,11,1,0,36,2,3,1,78.95,852
8,14.72,28.21,8,4,9,16,0,0,9,10,2,3,70.82,1165
14,23.18,66.69,11,6,4,6,0,0,32,7,4,2,66.89,1022
5,27.73,54.35,11,5,6,8,0,0,21,3,0,2,66.9,117
5,8.77,20.73,8,3,1,12,1,0,22,7,1,2,60.41,1131
9,13.08,58.27,15,1,5,19,1,1,42,4,2,3,75.84,796
11,11.98,53.9,8,7,6,16,3,0,10,4,6,2,52.14,132
6,20.82,35.73,17,7,2,16,0,0,42,5,4,1,64.47,512
6,6.62,41.63,11,5,0,6,0,0,18,5,3,4,92.48,45
6,10.3,46.48,17,4,5,15,1,0,27,8,3,2,56.97,490
12,4.96,22.03,14,8,1,12,0,0,15,5,6,0,68.02,293
7,6.61,52.06,9,2,4,20,1,0,21,5,2,1,77.5,542
11,42.68,50.22,18,6,10,8,2,0,42,3,3,4,70.82,577
11,29.0,45.03,9,4,2,7,0,0,3,8,2,2,49.36,695
7,13.67,68.07,5,6,3,23,0,0,30,5,3,1,63.04,294
10,24.88,36.24,10,6,8,10,1,0,4,9,5,2,80.41,800
7,3.01,23.32,11,6,1,9,0,0,41,8,4,2,81.12,15
10,6.56,42.54,11,12,4,19,0,0,28,3,2,4,85.17,566
5,17.05,60.46,5,4,5,16,0,0,4,8,3,2,100.0,163
6,9.14,33.69,14,6,2,7,0,0,39,4,4,2,77.16,244
8,9.0,16.39,10,4,7,12,2,0,4,7,1,1,39.74,267
5,4.08,78.8,9,6,3,14,0,0,17,7,3,3,80.63,854
8,18.44,68.09,13,8,5,16,1,1,1,11,2,3,80.62,1167
9,6.67,50.68,11,7,3,24,1,0,43,12,5,3,60.34,92
4,14.65,45.48,14,5,9,4,1,0,34,9,2,1,67.32,455
9,5.1,30.66,6,10,3,16,1,0,29,10,2,0,72.94,561
18,4.07,52.29,12,8,2,6,0,1,40,3,4,0,56.68,1128
9,10.23,66.58,16,2,5,3,0,0,10,7,7,2,82.52,875
3,34.36,39.74,8,6,6,7,0,0,21,5,2,3,71.61,640
11,29.54,19.06,20,3,2,11,0,0,33,5,5,1,75.86,253
7,4.6,83.85,11,7,4,17,0,0,12,10,1,1,75.42,95
13,28.82,23.03,11,6,0,7,2,0,10,7,2,0,70.54,744
11,12.82,65.69,16,5,9,10,0,0,16,4,1,0,100.0,941
4,3.88,32.66,15,1,2,18,0,1,24,7,5,4,60.68,395
5,12.17,49.07,7,4,9,16,1,0,40,3,5,3,34.18,262
5,9.85,50.92,16,3,6,10,1,1,35,9,4,1,84.51,558
8,17.0,36.01,11,7,3,5,1,0,23,7,3,0,37.7,415
8,5.84,55.18,15,5,1,4,1,0,19,3,4,4,100.0,239
6,1.5,40.79,8,2,5,5,0,0,35,8,1,1,58.74,1088
14,20.78,23.54,11,5,7,10,1,1,20,8,1,1,64.94,398
9,12.06,5.0,10,9,5,9,1,0,36,2,4,1,74.67,922
5,16.97,28.38,16,3,3,11,0,0,4,10,4,3,49.02,1142
13,19.28,30.55,8,4,5,6,0,0,29,5,7,1,65.78,704
8,39.46,81.18,12,3,3,12,0,0,15,5,3,2,74.61,800
11,27.59,5.0,12,3,2,15,0,0,44,4,4,3,63.27,70
6,12.49,12.66,14,4,7,19,1,0,8,8,0,1,79.88,760
6,0.63,51.69,10,2,4,15,0,1,3,7,5,3,69.23,459
9,15.34,29.73,16,8,3,19,0,0,21,8,3,3,73.86,245
14,14.26,44.55,11,8,7,23,0,0,30,5,1,3,86.08,311
10,16.92,63.4,11,1,3,15,0,0,27,4,2,2,65.45,1101
3,23.06,35.67,11,2,4,20,0,0,5,7,3,6,87.83,93
11,18.44,42.92,12,4,6,14,0,0,11,8,3,1,75.43,360
8,6.3,53.77,11,9,3,15,0,1,22,6,0,2,53.23,1197
12,11.8,26.64,14,4,2,13,1,0,32,8,1,3,45.41,197
6,11.98,49.31,9,3,5,6,1,1,31,4,1,1,76.81,402
5,19.31,48.09,9,2,4,3,0,0,13,4,2,3,64.23,387
12,6.45,55.4,14,6,1,22,0,0,1,5,5,3,69.39,41
14,21.89,62.79,13,6,2,10,0,0,19,5,3,3,71.65,552
4,24.07,37.93,17,3,4,9,2,1,39,8,1,1,51.89,1163
4,8.73,44.83,6,2,0,19,1,0,5,4,3,6,64.77,914
8,61.96,11.25,14,2,1,11,0,1,16,5,4,2,77.88,268
11,14.42,49.0,11,6,3,16,1,0,41,4,2,5,46.57,1188
10,12.29,53.58,9,4,6,7,0,0,40,6,2,1,33.55,1173
8,8.89,37.93,11,5,3,8,0,0,42,8,2,2,37.81,292
13,9.58,95.99,10,4,4,7,0,0,20,6,2,1,78.66,1083
8,19.92,71.75,10,4,3,6,0,0,23,4,7,0,100.0,172
6,4.65,5.0,13,3,4,17,0,0,15,7,4,3,56.77,719
8,3.37,76.98,12,4,2,7,0,0,2,7,4,5,90.88,666
10,5.19,5.0,8,5,4,24,0,0,32,5,2,4,73.32,353
7,14.67,26.43,13,7,4,21,0,0,13,7,2,4,57.33,902
6,10.13,60.83,15,3,5,9,1,0,27,6,3,2,76.83,412
6,2.05,72.78,9,8,5,11,0,0,6,4,3,0,67.58,297
10,7.39,73.35,16,6,4,24,0,0,29,4,4,4,48.71,138
4,23.2,40.96,13,4,3,8,1,0,7,7,6,1,66.46,973
6,11.57,8.67,21,5,4,13,0,1,20,10,4,2,80.36,200
11,2.54,26.07,12,2,1,19,1,0,16,9,2,0,68.66,723
7,10.12,39.31,8,2,1,15,0,2,37,9,4,3,30.68,432
4,6.86,19.94,13,9,8,23,1,0,18,2,3,0,77.19,776
6,12.14,52.18,9,1,3,8,0,1,18,10,3,1,86.87,578
5,22.26,31.06,18,6,2,24,0,0,39,5,4,2,60.8,885
4,6.56,50.16,8,7,2,10,0,0,4,5,2,4,45.29,355
3,25.22,18.31,13,1,4,7,2,0,44,8,0,2,63.98,509
5,19.47,43.43,4,7,1,4,1,0,35,6,3,1,57.88,13
9,10.71,54.99,8,4,4,22,1,1,16,2,5,2,65.39,676
7,13.75,21.96,15,2,1,22,0,0,16,8,0,2,66.84,916
3,29.78,55.6,12,3,4,23,0,0,15,6,2,2,68.34,1070
11,15.06,32.3,6,4,1,24,1,0,40,5,1,3,50.41,647
9,28.97,56.97,6,4,4,9,0,0,25,3,5,1,51.05,419
8,10.95,24.97,8,7,4,13,0,0,22,3,3,3,86.98,1016
10,11.99,36.27,10,4,7,11,1,0,34,3,2,0,56.89,198
8,42.72,52.15,8,5,8,24,0,0,25,3,2,5,31.02,1184
6,5.64,58.65,17,5,2,18,0,0,3,5,5,4,78.76,87
5,15.92,13.84,11,6,6,24,1,0,37,2,3,1,39.62,462
8,9.83,5.0,6,4,4,12,0,0,44,8,3,2,62.18,739
6,12.78,35.77,15,3,2,4,0,1,24,7,3,3,84.86,1132
7,33.05,57.83,14,5,2,19,0,0,28,4,2,0,82.61,16
7,20.19,46.21,8,8,2,17,0,0,7,5,2,6,77.99,501
12,12.88,58.47,10,7,2,21,0,0,35,7,4,0,50.26,1041
7,9.02,34.98,15,9,2,14,2,2,24,9,4,2,47.25,471
9,4.34,20.31,12,9,2,11,1,1,41,4,5,4,75.81,406
11,15.22,55.62,17,3,4,20,0,0,38,5,4,0,87.72,297
10,9.96,60.06,12,7,5,7,1,1,37,2,2,2,58.84,609
9,19.57,28.39,9,5,6,17,0,0,28,7,6,2,79.54,950
11,17.86,61.12,8,5,6,15,1,0,43,5,1,4,58.34,267
8,8.58,23.55,16,5,5,14,0,0,41,7,3,1,68.66,965
15,21.96,37.18,10,5,1,19,1,0,20,6,3,3,76.92,618
6,5.96,75.24,14,4,4,23,0,0,16,6,4,1,40.39,569
6,10.74,10.97,12,3,9,21,1,0,17,3,2,1,73.07,15
6,20.44,26.19,13,6,6,6,2,0,18,9,5,0,79.32,29
6,7.31,42.09,17,4,7,5,1,2,9,5,5,1,96.54,730
13,23.05,43.3,12,7,1,4,0,1,28,7,4,0,85.39,115
2,19.55,40.79,8,4,2,24,2,0,0,5,2,2,33.36,257
6,8.25,67.56,8,3,4,11,0,0,9,7,2,4,82.65,497
5,15.73,56.54,11,5,5,12,0,1,44,5,3,0,82.09,522
8,2.83,66.06,12,4,6,13,0,0,2,6,3,4,69.83,785
8,17.78,16.24,7,2,4,20,0,0,31,2,5,1,55.75,1129
8,10.16,111.01,10,5,3,22,0,1,7,6,3,2,74.24,672
8,9.78,48.86,13,7,4,17,0,1,16,9,2,2,53.81,787
9,15.43,23.46,12,3,3,8,0,0,14,6,5,3,64.76,653
13,9.45,39.73,10,3,8,18,1,0,12,6,1,2,34.53,396
5,12.0,65.76,11,10,5,19,1,0,1,9,5,1,85.65,1009
4,7.83,5.0,14,4,3,19,0,0,18,8,2,0,78.65,513
8,13.47,22.61,7,7,3,7,0,0,9,5,2,0,73.78,845
10,15.98,38.7,18,3,7,20,1,0,0,6,4,1,35.66,835
2,7.33,74.7,13,4,2,20,0,1,33,11,4,3,68.39,1068
9,11.48,60.49,11,3,4,4,1,0,23,7,3,4,56.73,1055
7,32.91,5.0,13,4,5,21,3,0,16,6,6,2,55.05,828
4,18.19,15.94,13,5,5,12,1,0,30,5,1,2,62.25,334
11,0.95,26.0,14,0,2,10,2,0,44,7,0,1,69.5,826
14,24.71,71.15,17,5,5,6,1,0,12,4,4,0,78.02,512
8,2.73,55.99,13,7,5,8,0,0,24,7,4,2,86.0,500
12,5.8,24.72,10,3,4,21,1,0,17,1,2,1,68.2,821
7,46.59,43.6,7,2,5,20,0,0,21,2,1,2,30.31,193
6,15.74,26.93,11,5,3,7,1,1,30,11,0,3,57.48,1002
3,1.07,17.13,11,6,6,24,1,0,14,6,2,1,72.09,663
8,7.19,47.23,21,8,6,18,1,0,26,7,5,4,83.29,508
6,0.73,45.93,13,3,2,7,0,0,44,2,1,3,58.35,387
12,4.79,51.92,15,4,8,22,0,0,22,6,4,0,29.11,369
6,7.63,68.75,8,8,5,14,0,0,27,4,7,5,58.98,408
6,10.71,71.13,12,2,4,8,0,1,34,10,2,1,43.1,965
6,0.14,64.82,14,8,3,12,1,0,7,4,2,1,67.65,637
8,14.42,84.66,11,6,4,13,0,0,16,6,0,1,60.09,465
7,11.07,44.03,13,6,3,17,0,0,1,7,3,0,33.14,841
8,8.76,54.39,11,7,5,21,0,0,43,5,3,3,90.43,893
9,26.84,43.25,10,5,3,20,1,0,33,6,3,2,75.93,746
2,7.39,72.8,10,2,2,8,0,0,12,4,5,2,94.14,291
9,7.15,37.84,13,1,6,14,1,0,20,4,3,1,40.8,984
6,12.3,25.01,11,4,4,11,0,0,26,4,3,2,72.91,1132
8,3.13,71.04,12,4,3,21,0,0,42,5,1,2,68.08,36
9,4.54,67.98,7,6,2,3,0,1,20,5,5,1,42.8,634
4,11.6,48.71,8,3,1,6,0,2,40,10,1,0,53.62,550
6,7.93,64.06,15,4,3,3,0,0,0,6,2,1,55.49,891
8,6.05,49.7,10,5,2,19,0,0,40,4,8,2,92.01,664
8,34.3,49.09,13,5,6,22,1,0,42,10,4,0,57.12,178
10,10.83,46.26,15,3,2,19,0,0,22,6,2,1,79.13,398
5,8.73,46.82,17,5,2,7,0,1,14,5,5,3,71.65,991
12,15.52,71.95,18,8,3,9,0,0,21,4,2,4,50.66,27
8,3.44,75.53,12,5,6,14,1,0,31,4,3,2,73.02,869
8,3.64,16.47,19,6,1,16,0,0,5,5,4,2,72.56,671
9,28.33,31.59,13,4,1,15,1,0,24,7,5,3,59.02,492
7,14.93,56.26,15,4,6,11,0,0,24,3,4,4,66.47,800
7,6.09,66.9,11,4,2,3,1,0,30,6,4,0,52.85,132
9,12.52,50.97,10,7,1,8,1,0,14,7,4,2,77.99,554
9,7.55,69.57,11,5,6,15,0,1,2,3,3,0,58.05,579
4,3.14,66.74,14,3,3,23,0,0,30,4,2,1,54.02,768
3,19.48,69.57,9,0,2,16,0,0,20,7,3,2,61.52,953
10,9.73,78.5,16,12,9,24,2,0,39,3,4,0,100.0,8
6,6.02,51.91,14,3,2,24,0,1,18,5,3,3,93.59,510
4,12.91,36.86,10,6,5,5,0,0,42,6,0,2,72.75,595
7,21.07,43.86,14,6,7,22,0,0,2,5,2,3,64.82,353
10,12.69,88.89,11,12,4,19,0,0,27,4,1,2,79.61,410
3,7.07,53.54,14,6,6,8,0,0,43,2,3,2,48.63,703
9,7.56,69.99,13,4,0,13,0,0,22,7,3,1,100.0,279
6,7.7,62.19,15,2,2,4,0,0,13,7,3,1,54.23,138
10,6.37,37.72,8,5,1,16,0,0,22,4,7,1,66.43,52
7,1.79,60.66,16,3,8,10,1,0,35,7,7,3,59.99,1011
7,8.01,18.02,8,6,3,20,0,0,16,5,1,1,40.64,587
10,3.89,55.08,7,5,5,22,0,1,29,5,2,1,56.0,751
6,16.97,28.81,13,6,2,17,1,0,16,7,1,2,80.2,510
10,2.65,42.6,15,5,4,23,0,0,33,6,5,2,67.98,1043
7,6.83,36.69,5,2,3,20,0,0,13,7,4,2,70.77,788
7,11.58,55.44,14,7,4,14,1,0,35,8,2,4,71.06,739
7,6.44,48.57,10,6,4,18,0,1,35,6,2,0,83.2,1146
4,28.08,48.79,12,3,2,10,0,0,37,5,2,7,65.45,1078
10,8.53,29.59,10,4,4,18,1,1,15,8,3,2,34.69,574
7,27.07,61.19,19,5,3,9,0,0,42,6,3,1,53.31,1053
10,7.89,38.1,17,3,6,4,1,0,5,3,3,3,76.21,719
10,6.87,71.99,13,5,7,10,1,1,43,5,2,1,84.09,901
14,2.75,61.53,5,4,2,21,1,0,20,8,4,2,91.02,820
8,18.23,43.24,4,4,7,7,1,0,33,9,4,2,59.62,705
12,7.56,50.73,14,7,4,12,0,0,35,7,0,2,86.93,482
6,14.58,5.0,9,5,1,14,1,0,20,10,4,2,74.4,223
11,19.14,23.3,8,3,4,15,0,0,39,6,5,3,70.77,342
6,14.98,58.27,17,6,3,21,1,0,9,3,5,0,66.55,594
6,30.24,45.74,13,4,2,17,0,0,16,5,3,3,77.8,1055
5,6.87,19.63,10,1,6,12,0,1,9,6,3,1,64.81,914
12,10.06,34.25,13,9,7,8,0,0,22,6,4,2,95.53,552
9,2.83,28.42,11,4,2,5,0,0,21,10,6,2,69.5,382
11,13.82,16.8,10,11,4,19,2,2,19,8,4,2,58.05,672
8,28.3,21.8,13,8,3,12,0,0,13,6,4,1,86.18,982
9,5.56,85.12,11,7,5,4,2,1,10,7,2,2,38.4,85
16,24.21,52.12,10,5,5,13,3,1,10,5,0,2,77.51,362
13,19.94,33.08,11,6,4,16,1,0,30,5,2,4,49.03,516
7,7.57,63.87,14,8,4,9,0,0,4,7,3,0,87.91,676
8,8.33,48.53,9,4,4,9,0,0,21,6,3,2,70.23,1017
11,6.96,65.65,15,3,8,7,0,1,29,4,3,3,63.17,424
2,16.42,24.47,4,5,7,11,1,0,31,5,1,2,84.3,15
8,4.8,47.78,8,2,3,4,0,0,41,9,3,3,45.17,766
4,8.75,27.4,14,3,4,15,1,0,19,5,0,1,60.17,129
7,3.24,45.82,17,1,5,24,0,0,29,3,3,1,90.8,365
6,9.54,22.77,12,7,6,4,0,0,11,8,2,3,34.35,1185
11,20.5,42.08,19,4,4,9,0,0,26,3,3,2,78.0,401
7,11.21,93.66,10,3,1,9,0,0,8,8,1,4,55.38,28
8,4.12,5.0,13,4,3,3,1,0,32,3,6,1,28.68,837
10,5.74,29.62,10,5,3,12,0,1,40,5,2,4,53.75,346
14,15.51,43.84,8,3,4,21,0,0,12,4,3,3,32.96,572
7,4.89,65.6,13,5,3,12,0,0,36,5,4,2,55.01,1044
5,8.02,37.55,12,5,3,15,1,0,20,6,1,1,66.9,1185
9,4.48,10.8,11,3,3,4,0,0,24,8,2,2,80.92,891
5,7.07,43.36,12,2,3,23,0,0,30,6,2,1,40.06,335
7,14.44,51.09,18,4,6,19,2,0,27,5,2,2,54.1,886
6,24.57,35.76,14,3,2,24,1,0,8,14,3,1,41.76,1033
11,9.69,96.0,10,6,5,20,0,0,18,4,3,0,59.8,1178
4,1.29,72.54,12,8,7,21,0,0,29,10,4,3,70.79,206
9,7.51,24.8,15,3,5,24,0,0,35,11,3,1,68.61,549
5,7.81,18.09,11,3,6,10,1,0,34,10,4,1,90.05,767
12,17.04,21.37,15,5,3,17,1,0,5,7,4,0,49.82,922
7,8.04,36.84,10,5,5,14,1,0,43,8,7,2,48.83,1084
5,16.42,45.55,10,6,2,14,1,0,32,5,3,1,62.23,1192
14,12.78,46.51,12,7,3,3,0,0,29,4,3,1,61.14,419
9,4.18,51.46,12,5,4,6,1,0,26,3,5,0,66.61,915
9,19.53,58.55,8,11,3,14,2,0,31,10,3,1,70.44,329
13,1.95,51.73,9,3,6,24,1,1,31,5,2,3,59.11,279
14,5.02,38.22,11,1,7,16,0,0,3,5,2,3,63.99,57
7,7.33,32.11,11,3,5,24,1,0,41,6,4,5,99.35,771
5,9.05,34.58,9,5,5,20,0,0,37,4,4,3,70.97,642
8,13.55,79.56,10,10,6,8,0,1,37,5,2,2,77.52,503
7,8.49,21.09,21,6,7,21,1,0,42,6,3,3,85.71,753
6,26.24,41.14,10,3,5,23,0,0,38,6,1,3,58.1,122
6,7.39,71.13,14,2,6,6,0,0,8,7,4,0,84.67,890
3,17.63,57.53,10,2,6,11,1,0,37,9,4,3,56.44,512
9,29.12,24.53,7,10,3,19,0,0,11,10,3,2,63.76,433
9,12.45,57.98,14,4,3,14,2,0,42,3,3,4,59.84,355
10,7.96,54.94,14,2,4,18,1,0,43,5,4,1,52.13,352
6,28.9,26.08,10,4,5,8,0,0,10,11,3,4,81.42,1157
5,8.74,68.27,15,9,3,10,0,0,11,4,3,1,74.42,1026
11,22.39,50.78,12,7,2,5,0,0,40,6,4,0,71.05,702
12,48.64,19.43,9,5,1,16,1,1,29,6,3,6,69.91,341
4,11.18,29.89,11,6,4,20,0,0,20,8,4,1,74.27,294
7,36.54,60.11,4,9,2,17,0,0,12,5,1,1,63.7,262
3,5.99,70.15,21,7,3,22,1,0,29,1,3,1,43.32,445
8,9.26,70.26,10,5,6,17,1,0,23,7,2,2,75.28,514
5,9.74,5.0,19,7,6,18,0,0,44,8,1,4,67.04,229
9,9.07,37.84,21,5,2,17,0,0,19,10,4,2,89.3,827
11,7.71,23.2,14,4,5,19,0,0,15,7,6,0,62.66,479
12,4.27,37.14,15,4,5,17,0,0,2,7,5,2,47.92,1061
7,8.05,57.9,12,5,1,18,0,0,44,3,3,1,45.04,203
5,23.39,26.42,18,3,3,11,0,0,33,8,3,1,94.39,119
7,5.4,8.25,12,6,1,6,0,0,39,6,7,3,84.37,1073
10,10.64,40.67,12,2,6,22,1,0,3,1,4,3,52.99,558
5,7.39,26.2,11,6,5,4,1,0,13,11,1,2,98.04,657
6,15.57,74.53,16,7,5,13,1,0,1,6,2,1,67.86,385
6,6.77,57.73,11,1,3,6,1,2,1,9,2,2,77.94,463
4,13.12,50.57,14,4,4,12,0,1,29,3,3,2,57.02,71
9,21.26,27.43,13,3,5,4,0,0,28,7,6,2,67.48,711
8,7.45,51.81,13,4,6,22,1,0,8,2,3,3,79.76,909
11,11.94,31.34,10,4,7,3,1,0,44,5,7,2,66.28,1042
12,13.96,34.84,17,10,1,9,1,0,11,6,4,1,79.26,1173
9,3.25,37.69,8,4,2,10,0,1,37,5,10,0,27.59,843
8,13.67,68.63,7,4,5,22,0,0,43,7,2,4,72.9,788
9,32.95,38.85,13,1,4,4,0,0,23,5,4,6,86.81,1143
4,14.81,38.01,12,8,2,10,1,0,32,6,3,3,64.93,198
4,12.73,50.21,13,5,1,21,0,0,4,9,3,2,66.25,9
6,14.08,55.12,16,6,7,9,2,0,39,5,3,1,57.82,774
10,26.51,64.82,12,6,5,4,1,1,33,4,4,4,68.63,752
11,10.64,28.57,16,8,2,18,0,0,33,8,1,2,78.92,597
11,24.58,56.04,10,3,4,3,0,1,24,4,5,4,71.24,144
8,11.44,22.99,9,5,7,21,0,0,40,2,3,2,80.94,779
6,18.4,75.48,19,2,2,19,0,0,22,3,3,2,66.01,483
9,3.1,25.86,15,3,4,20,0,0,27,6,0,1,64.16,230
7,25.14,80.61,11,3,1,13,0,0,12,7,4,1,71.88,483
6,4.9,24.28,14,3,1,20,0,0,27,2,3,4,68.05,597
11,3.16,28.13,14,7,2,5,0,0,0,11,1,3,88.71,906
6,8.43,30.75,9,7,2,16,0,1,41,10,4,2,73.71,1146
6,16.89,39.87,14,4,3,18,1,0,18,3,1,2,82.68,410
2,20.15,33.98,16,6,5,15,1,0,42,7,4,3,87.28,753
10,5.3,69.42,8,3,6,5,0,0,39,8,2,1,78.1,781
10,4.65,16.87,13,4,3,24,0,0,30,5,1,3,69.78,961
12,5.47,61.98,14,8,5,24,0,0,3,5,4,1,76.19,574
6,29.32,37.07,13,6,2,7,1,0,30,3,4,1,62.71,263
10,0.64,37.3,16,3,8,15,1,1,5,6,1,4,45.9,1169
8,19.03,77.57,15,7,2,22,0,0,22,3,2,2,63.54,237
8,19.99,47.81,14,2,2,12,0,0,42,5,5,2,58.35,550
11,22.93,19.04,15,6,6,19,0,0,23,4,2,2,60.81,398
5,19.26,68.02,13,3,2,4,0,0,31,10,3,2,75.22,211
10,26.05,74.99,8,5,5,14,0,0,7,4,6,1,53.12,249
10,12.14,54.17,16,6,5,6,1,0,28,4,1,4,62.38,1170
7,14.91,14.33,12,8,5,7,1,0,29,3,1,0,54.91,410
6,19.73,61.92,13,6,4,13,0,0,11,4,6,0,56.35,805
10,12.91,50.51,12,8,3,8,0,0,41,6,1,1,76.93,868
8,16.37,5.45,11,4,7,14,1,0,15,3,2,2,76.13,1151
7,7.88,58.3,9,4,4,4,0,0,24,9,6,2,62.81,801
3,14.69,13.97,6,7,4,16,0,0,1,7,4,2,61.1,286
13,9.38,70.73,5,3,4,8,0,0,9,10,4,4,72.36,708
5,8.41,93.87,8,4,4,18,0,0,6,3,1,1,59.69,652
11,6.96,81.02,8,7,3,23,0,0,18,3,1,2,92.91,173
9,11.73,58.22,13,3,1,9,0,2,13,6,3,5,84.9,75
11,22.83,49.62,6,7,2,18,0,0,14,3,9,2,50.47,744
13,15.3,56.5,12,4,2,14,0,0,7,5,2,2,63.33,959
9,4.91,22.45,20,5,3,9,1,0,8,6,4,4,77.87,640
0,6.63,32.66,10,5,4,4,0,1,38,4,0,3,65.97,1064
7,3.41,56.52,14,6,5,24,0,0,41,12,4,1,56.07,96
6,15.62,43.64,15,4,0,13,0,0,19,5,1,2,52.81,100
8,20.14,50.14,9,3,3,13,0,0,26,5,2,1,67.87,1131
6,9.31,33.85,10,12,6,11,1,0,3,10,2,2,35.89,1095
6,10.24,61.08,16,2,1,11,0,0,12,6,0,4,73.19,877
15,13.78,15.46,12,5,0,11,0,1,27,5,3,4,50.43,467
10,1.98,54.19,19,4,4,7,0,1,33,1,2,1,77.89,1119
8,5.22,29.64,23,4,4,12,0,0,17,4,1,1,90.43,702
8,5.59,85.7,13,3,10,7,0,1,19,5,2,1,81.9,563
6,19.49,45.83,18,1,4,16,1,0,44,7,2,0,50.55,696
7,4.75,38.17,8,5,1,8,1,0,44,7,1,3,73.23,848
10,21.36,27.49,15,9,3,8,2,0,38,3,3,2,52.5,608
5,13.22,50.36,12,8,3,17,1,0,39,6,4,4,34.05,83
10,8.28,43.13,14,4,2,6,0,0,26,2,4,2,81.5,899
9,8.88,50.95,8,3,4,20,0,1,44,8,1,2,83.5,1002
7,1.49,24.99,12,5,6,19,0,0,32,5,1,1,43.06,797
